Traffic Index,Date
58,1/31/2020 17:20
56,1/31/2020 17:15
54,1/31/2020 17:10
54,1/31/2020 17:05
54,1/31/2020 17:00
54,1/31/2020 16:55
54,1/31/2020 16:50
53,1/31/2020 16:45
53,1/31/2020 16:40
53,1/31/2020 16:35
53,1/31/2020 16:30
51,1/31/2020 16:25
51,1/31/2020 16:20
51,1/31/2020 16:15
53,1/31/2020 16:10
53,1/31/2020 16:05
53,1/31/2020 16:00
51,1/31/2020 15:55
51,1/31/2020 15:50
53,1/31/2020 15:45
53,1/31/2020 15:40
53,1/31/2020 15:35
53,1/31/2020 15:30
51,1/31/2020 15:25
49,1/31/2020 15:20
47,1/31/2020 15:15
45,1/31/2020 15:10
44,1/31/2020 15:05
44,1/31/2020 15:00
42,1/31/2020 14:55
40,1/31/2020 14:50
38,1/31/2020 14:45
36,1/31/2020 14:40
35,1/31/2020 14:35
33,1/31/2020 14:30
31,1/31/2020 14:25
27,1/31/2020 14:20
26,1/31/2020 14:15
26,1/31/2020 14:10
26,1/31/2020 14:05
26,1/31/2020 14:00
27,1/31/2020 13:55
29,1/31/2020 13:50
31,1/31/2020 13:45
33,1/31/2020 13:40
36,1/31/2020 13:35
38,1/31/2020 13:30
40,1/31/2020 13:25
40,1/31/2020 13:20
42,1/31/2020 13:15
44,1/31/2020 13:10
44,1/31/2020 13:05
44,1/31/2020 13:00
44,1/31/2020 12:55
44,1/31/2020 12:50
44,1/31/2020 12:45
44,1/31/2020 12:40
44,1/31/2020 12:35
44,1/31/2020 12:30
44,1/31/2020 12:25
44,1/31/2020 12:20
44,1/31/2020 12:15
42,1/31/2020 12:10
42,1/31/2020 12:05
42,1/31/2020 12:00
42,1/31/2020 11:55
42,1/31/2020 11:50
42,1/31/2020 11:45
42,1/31/2020 11:40
42,1/31/2020 11:35
42,1/31/2020 11:30
42,1/31/2020 11:25
42,1/31/2020 11:20
42,1/31/2020 11:15
42,1/31/2020 11:10
44,1/31/2020 11:05
42,1/31/2020 11:00
42,1/31/2020 10:55
42,1/31/2020 10:50
42,1/31/2020 10:45
42,1/31/2020 10:40
42,1/31/2020 10:35
42,1/31/2020 10:30
42,1/31/2020 10:25
42,1/31/2020 10:20
42,1/31/2020 10:15
42,1/31/2020 10:10
42,1/31/2020 10:05
42,1/31/2020 10:00
42,1/31/2020 9:55
42,1/31/2020 9:50
42,1/31/2020 9:45
42,1/31/2020 9:40
40,1/31/2020 9:35
40,1/31/2020 9:30
40,1/31/2020 9:25
40,1/31/2020 9:20
42,1/31/2020 9:15
44,1/31/2020 9:10
45,1/31/2020 9:05
45,1/31/2020 9:00
45,1/31/2020 8:55
45,1/31/2020 8:50
45,1/31/2020 8:45
45,1/31/2020 8:40
45,1/31/2020 8:35
45,1/31/2020 8:30
47,1/31/2020 8:25
45,1/31/2020 8:20
45,1/31/2020 8:15
45,1/31/2020 8:10
45,1/31/2020 8:05
45,1/31/2020 8:00
44,1/31/2020 7:55
44,1/31/2020 7:50
42,1/31/2020 7:45
40,1/31/2020 7:40
40,1/31/2020 7:35
38,1/31/2020 7:30
36,1/31/2020 7:25
33,1/31/2020 7:20
31,1/31/2020 7:15
27,1/31/2020 7:10
26,1/31/2020 7:05
24,1/31/2020 7:00
20,1/31/2020 6:55
18,1/31/2020 6:50
15,1/31/2020 6:45
13,1/31/2020 6:40
11,1/31/2020 6:35
11,1/31/2020 6:30
11,1/31/2020 6:25
11,1/31/2020 6:20
11,1/31/2020 6:15
11,1/31/2020 6:10
11,1/31/2020 6:05
9,1/31/2020 6:00
11,1/31/2020 5:55
9,1/31/2020 5:50
9,1/31/2020 5:45
9,1/31/2020 5:40
9,1/31/2020 5:35
9,1/31/2020 5:30
9,1/31/2020 5:25
8,1/31/2020 5:20
8,1/31/2020 5:15
8,1/31/2020 5:10
8,1/31/2020 5:05
8,1/31/2020 5:00
8,1/31/2020 4:55
8,1/31/2020 4:50
8,1/31/2020 4:45
8,1/31/2020 4:40
8,1/31/2020 4:35
8,1/31/2020 4:30
8,1/31/2020 4:25
6,1/31/2020 4:20
6,1/31/2020 4:15
6,1/31/2020 4:10
8,1/31/2020 4:05
6,1/31/2020 4:00
6,1/31/2020 3:55
6,1/31/2020 3:50
8,1/31/2020 3:45
8,1/31/2020 3:40
8,1/31/2020 3:35
8,1/31/2020 3:30
8,1/31/2020 3:25
8,1/31/2020 3:20
8,1/31/2020 3:15
8,1/31/2020 3:10
8,1/31/2020 3:05
8,1/31/2020 3:00
8,1/31/2020 2:55
8,1/31/2020 2:50
8,1/31/2020 2:45
8,1/31/2020 2:40
6,1/31/2020 2:35
6,1/31/2020 2:30
6,1/31/2020 2:25
6,1/31/2020 2:20
8,1/31/2020 2:15
6,1/31/2020 2:10
6,1/31/2020 2:05
6,1/31/2020 2:00
6,1/31/2020 1:55
6,1/31/2020 1:50
6,1/31/2020 1:45
6,1/31/2020 1:40
6,1/31/2020 1:35
8,1/31/2020 1:30
8,1/31/2020 1:25
8,1/31/2020 1:20
8,1/31/2020 1:15
8,1/31/2020 1:10
8,1/31/2020 1:05
9,1/31/2020 1:00
9,1/31/2020 0:55
9,1/31/2020 0:50
9,1/31/2020 0:45
9,1/31/2020 0:40
9,1/31/2020 0:35
9,1/31/2020 0:30
11,1/31/2020 0:25
13,1/31/2020 0:20
13,1/31/2020 0:15
15,1/31/2020 0:10
13,1/31/2020 0:05
13,1/31/2020 0:00
15,1/30/2020 23:55
17,1/30/2020 23:50
17,1/30/2020 23:45
17,1/30/2020 23:40
17,1/30/2020 23:35
18,1/30/2020 23:30
18,1/30/2020 23:25
18,1/30/2020 23:20
18,1/30/2020 23:15
17,1/30/2020 23:10
17,1/30/2020 23:05
17,1/30/2020 23:00
17,1/30/2020 22:55
17,1/30/2020 22:50
17,1/30/2020 22:45
17,1/30/2020 22:40
17,1/30/2020 22:35
18,1/30/2020 22:30
18,1/30/2020 22:25
18,1/30/2020 22:20
18,1/30/2020 22:15
18,1/30/2020 22:10
18,1/30/2020 22:05
20,1/30/2020 22:00
20,1/30/2020 21:55
20,1/30/2020 21:50
22,1/30/2020 21:45
22,1/30/2020 21:40
22,1/30/2020 21:35
24,1/30/2020 21:30
24,1/30/2020 21:25
26,1/30/2020 21:20
26,1/30/2020 21:15
26,1/30/2020 21:10
27,1/30/2020 21:05
29,1/30/2020 21:00
31,1/30/2020 20:55
31,1/30/2020 20:50
33,1/30/2020 20:45
35,1/30/2020 20:40
36,1/30/2020 20:35
36,1/30/2020 20:30
38,1/30/2020 20:25
40,1/30/2020 20:20
42,1/30/2020 20:15
44,1/30/2020 20:10
45,1/30/2020 20:05
49,1/30/2020 20:00
51,1/30/2020 19:55
53,1/30/2020 19:50
54,1/30/2020 19:45
56,1/30/2020 19:40
58,1/30/2020 19:35
60,1/30/2020 19:30
62,1/30/2020 19:25
62,1/30/2020 19:20
63,1/30/2020 19:15
63,1/30/2020 19:10
63,1/30/2020 19:05
65,1/30/2020 19:00
65,1/30/2020 18:55
67,1/30/2020 18:50
67,1/30/2020 18:45
67,1/30/2020 18:40
67,1/30/2020 18:35
67,1/30/2020 18:30
65,1/30/2020 18:25
63,1/30/2020 18:20
63,1/30/2020 18:15
63,1/30/2020 18:10
62,1/30/2020 18:05
62,1/30/2020 18:00
62,1/30/2020 17:55
60,1/30/2020 17:50
60,1/30/2020 17:45
60,1/30/2020 17:40
58,1/30/2020 17:35
58,1/30/2020 17:30
56,1/30/2020 17:25
54,1/30/2020 17:20
53,1/30/2020 17:15
51,1/30/2020 17:10
51,1/30/2020 17:05
51,1/30/2020 17:00
51,1/30/2020 16:55
49,1/30/2020 16:50
49,1/30/2020 16:45
49,1/30/2020 16:40
49,1/30/2020 16:35
49,1/30/2020 16:30
49,1/30/2020 16:25
49,1/30/2020 16:20
49,1/30/2020 16:15
49,1/30/2020 16:10
49,1/30/2020 16:05
49,1/30/2020 16:00
49,1/30/2020 15:55
51,1/30/2020 15:50
51,1/30/2020 15:45
51,1/30/2020 15:40
51,1/30/2020 15:35
51,1/30/2020 15:30
51,1/30/2020 15:25
51,1/30/2020 15:20
53,1/30/2020 15:15
53,1/30/2020 15:10
53,1/30/2020 15:05
53,1/30/2020 15:00
53,1/30/2020 14:55
53,1/30/2020 14:50
53,1/30/2020 14:45
53,1/30/2020 14:40
53,1/30/2020 14:35
53,1/30/2020 14:30
53,1/30/2020 14:25
53,1/30/2020 14:20
53,1/30/2020 14:15
53,1/30/2020 14:10
53,1/30/2020 14:05
53,1/30/2020 14:00
53,1/30/2020 13:55
53,1/30/2020 13:50
54,1/30/2020 13:45
54,1/30/2020 13:40
54,1/30/2020 13:35
54,1/30/2020 13:30
54,1/30/2020 13:25
54,1/30/2020 13:20
54,1/30/2020 13:15
54,1/30/2020 13:10
54,1/30/2020 13:05
54,1/30/2020 13:00
54,1/30/2020 12:55
54,1/30/2020 12:50
54,1/30/2020 12:45
54,1/30/2020 12:40
54,1/30/2020 12:35
53,1/30/2020 12:30
51,1/30/2020 12:25
51,1/30/2020 12:20
51,1/30/2020 12:15
49,1/30/2020 12:10
49,1/30/2020 12:05
49,1/30/2020 12:00
49,1/30/2020 11:55
47,1/30/2020 11:50
47,1/30/2020 11:45
47,1/30/2020 11:40
47,1/30/2020 11:35
47,1/30/2020 11:30
45,1/30/2020 11:25
45,1/30/2020 11:20
45,1/30/2020 11:15
45,1/30/2020 11:10
45,1/30/2020 11:05
45,1/30/2020 11:00
45,1/30/2020 10:55
45,1/30/2020 10:50
44,1/30/2020 10:45
44,1/30/2020 10:40
44,1/30/2020 10:35
44,1/30/2020 10:30
44,1/30/2020 10:25
44,1/30/2020 10:20
42,1/30/2020 10:15
42,1/30/2020 10:10
42,1/30/2020 10:05
44,1/30/2020 10:00
44,1/30/2020 9:55
44,1/30/2020 9:50
44,1/30/2020 9:45
44,1/30/2020 9:40
44,1/30/2020 9:35
45,1/30/2020 9:30
45,1/30/2020 9:25
44,1/30/2020 9:20
45,1/30/2020 9:15
45,1/30/2020 9:10
47,1/30/2020 9:05
49,1/30/2020 9:00
49,1/30/2020 8:55
49,1/30/2020 8:50
49,1/30/2020 8:45
51,1/30/2020 8:40
51,1/30/2020 8:35
53,1/30/2020 8:30
53,1/30/2020 8:25
53,1/30/2020 8:20
53,1/30/2020 8:15
53,1/30/2020 8:10
53,1/30/2020 8:05
53,1/30/2020 8:00
51,1/30/2020 7:55
51,1/30/2020 7:50
49,1/30/2020 7:45
47,1/30/2020 7:40
45,1/30/2020 7:35
45,1/30/2020 7:30
44,1/30/2020 7:25
40,1/30/2020 7:20
38,1/30/2020 7:15
36,1/30/2020 7:10
35,1/30/2020 7:05
33,1/30/2020 7:00
29,1/30/2020 6:55
27,1/30/2020 6:50
26,1/30/2020 6:45
22,1/30/2020 6:40
20,1/30/2020 6:35
18,1/30/2020 6:30
18,1/30/2020 6:25
18,1/30/2020 6:20
18,1/30/2020 6:15
18,1/30/2020 6:10
17,1/30/2020 6:05
17,1/30/2020 6:00
17,1/30/2020 5:55
18,1/30/2020 5:50
18,1/30/2020 5:45
17,1/30/2020 5:40
18,1/30/2020 5:35
18,1/30/2020 5:30
18,1/30/2020 5:25
18,1/30/2020 5:20
18,1/30/2020 5:15
17,1/30/2020 5:10
17,1/30/2020 5:05
17,1/30/2020 5:00
17,1/30/2020 4:55
17,1/30/2020 4:50
17,1/30/2020 4:45
17,1/30/2020 4:40
17,1/30/2020 4:35
17,1/30/2020 4:30
15,1/30/2020 4:25
15,1/30/2020 4:20
17,1/30/2020 4:15
17,1/30/2020 4:10
17,1/30/2020 4:05
17,1/30/2020 4:00
17,1/30/2020 3:55
17,1/30/2020 3:50
17,1/30/2020 3:45
17,1/30/2020 3:40
17,1/30/2020 3:35
17,1/30/2020 3:30
17,1/30/2020 3:25
17,1/30/2020 3:20
17,1/30/2020 3:15
17,1/30/2020 3:10
17,1/30/2020 3:05
15,1/30/2020 3:00
15,1/30/2020 2:55
15,1/30/2020 2:50
15,1/30/2020 2:45
15,1/30/2020 2:40
15,1/30/2020 2:35
17,1/30/2020 2:30
15,1/30/2020 2:25
15,1/30/2020 2:20
15,1/30/2020 2:15
15,1/30/2020 2:10
15,1/30/2020 2:05
15,1/30/2020 2:00
15,1/30/2020 1:55
15,1/30/2020 1:50
17,1/30/2020 1:45
15,1/30/2020 1:40
15,1/30/2020 1:35
17,1/30/2020 1:30
17,1/30/2020 1:25
17,1/30/2020 1:20
17,1/30/2020 1:15
17,1/30/2020 1:10
17,1/30/2020 1:05
18,1/30/2020 1:00
20,1/30/2020 0:55
20,1/30/2020 0:50
18,1/30/2020 0:45
18,1/30/2020 0:40
20,1/30/2020 0:35
20,1/30/2020 0:30
20,1/30/2020 0:25
20,1/30/2020 0:20
20,1/30/2020 0:15
20,1/30/2020 0:10
20,1/30/2020 0:05
20,1/30/2020 0:00
22,1/29/2020 23:55
22,1/29/2020 23:50
22,1/29/2020 23:45
22,1/29/2020 23:40
22,1/29/2020 23:35
22,1/29/2020 23:30
22,1/29/2020 23:25
24,1/29/2020 23:20
24,1/29/2020 23:15
24,1/29/2020 23:10
24,1/29/2020 23:05
24,1/29/2020 23:00
26,1/29/2020 22:55
26,1/29/2020 22:50
26,1/29/2020 22:45
27,1/29/2020 22:40
27,1/29/2020 22:35
27,1/29/2020 22:30
27,1/29/2020 22:25
27,1/29/2020 22:20
27,1/29/2020 22:15
27,1/29/2020 22:10
27,1/29/2020 22:05
29,1/29/2020 22:00
29,1/29/2020 21:55
31,1/29/2020 21:50
31,1/29/2020 21:45
31,1/29/2020 21:40
33,1/29/2020 21:35
33,1/29/2020 21:30
35,1/29/2020 21:25
36,1/29/2020 21:20
36,1/29/2020 21:15
38,1/29/2020 21:10
40,1/29/2020 21:05
42,1/29/2020 21:00
44,1/29/2020 20:55
45,1/29/2020 20:50
47,1/29/2020 20:45
49,1/29/2020 20:40
51,1/29/2020 20:35
53,1/29/2020 20:30
54,1/29/2020 20:25
56,1/29/2020 20:20
58,1/29/2020 20:15
62,1/29/2020 20:10
63,1/29/2020 20:05
65,1/29/2020 20:00
69,1/29/2020 19:55
71,1/29/2020 19:50
72,1/29/2020 19:45
74,1/29/2020 19:40
76,1/29/2020 19:35
78,1/29/2020 19:30
80,1/29/2020 19:25
80,1/29/2020 19:20
81,1/29/2020 19:15
81,1/29/2020 19:10
83,1/29/2020 19:05
83,1/29/2020 19:00
83,1/29/2020 18:55
83,1/29/2020 18:50
83,1/29/2020 18:45
83,1/29/2020 18:40
81,1/29/2020 18:35
81,1/29/2020 18:30
81,1/29/2020 18:25
78,1/29/2020 18:20
76,1/29/2020 18:15
74,1/29/2020 18:10
74,1/29/2020 18:05
72,1/29/2020 18:00
72,1/29/2020 17:55
71,1/29/2020 17:50
69,1/29/2020 17:45
67,1/29/2020 17:40
67,1/29/2020 17:35
65,1/29/2020 17:30
63,1/29/2020 17:25
62,1/29/2020 17:20
60,1/29/2020 17:15
58,1/29/2020 17:10
58,1/29/2020 17:05
56,1/29/2020 17:00
54,1/29/2020 16:55
53,1/29/2020 16:50
53,1/29/2020 16:45
51,1/29/2020 16:40
51,1/29/2020 16:35
49,1/29/2020 16:30
49,1/29/2020 16:25
47,1/29/2020 16:20
47,1/29/2020 16:15
47,1/29/2020 16:10
47,1/29/2020 16:05
49,1/29/2020 16:00
47,1/29/2020 15:55
47,1/29/2020 15:50
47,1/29/2020 15:45
47,1/29/2020 15:40
47,1/29/2020 15:35
47,1/29/2020 15:30
47,1/29/2020 15:25
47,1/29/2020 15:20
47,1/29/2020 15:15
47,1/29/2020 15:10
45,1/29/2020 15:05
45,1/29/2020 15:00
45,1/29/2020 14:55
45,1/29/2020 14:50
45,1/29/2020 14:45
44,1/29/2020 14:40
44,1/29/2020 14:35
44,1/29/2020 14:30
42,1/29/2020 14:25
42,1/29/2020 14:20
42,1/29/2020 14:15
40,1/29/2020 14:10
40,1/29/2020 14:05
40,1/29/2020 14:00
40,1/29/2020 13:55
42,1/29/2020 13:50
42,1/29/2020 13:45
42,1/29/2020 13:40
42,1/29/2020 13:35
42,1/29/2020 13:30
42,1/29/2020 13:25
42,1/29/2020 13:20
42,1/29/2020 13:15
40,1/29/2020 13:10
42,1/29/2020 13:05
42,1/29/2020 13:00
42,1/29/2020 12:55
42,1/29/2020 12:50
42,1/29/2020 12:45
42,1/29/2020 12:40
42,1/29/2020 12:35
40,1/29/2020 12:30
40,1/29/2020 12:25
40,1/29/2020 12:20
40,1/29/2020 12:15
40,1/29/2020 12:10
42,1/29/2020 12:05
40,1/29/2020 12:00
40,1/29/2020 11:55
40,1/29/2020 11:50
40,1/29/2020 11:45
42,1/29/2020 11:40
42,1/29/2020 11:35
42,1/29/2020 11:30
42,1/29/2020 11:25
40,1/29/2020 11:20
40,1/29/2020 11:15
40,1/29/2020 11:10
40,1/29/2020 11:05
40,1/29/2020 11:00
40,1/29/2020 10:55
40,1/29/2020 10:50
42,1/29/2020 10:45
40,1/29/2020 10:40
40,1/29/2020 10:35
40,1/29/2020 10:30
40,1/29/2020 10:25
40,1/29/2020 10:20
40,1/29/2020 10:15
40,1/29/2020 10:10
40,1/29/2020 10:05
38,1/29/2020 10:00
38,1/29/2020 9:55
38,1/29/2020 9:50
38,1/29/2020 9:45
36,1/29/2020 9:40
36,1/29/2020 9:35
36,1/29/2020 9:30
36,1/29/2020 9:25
36,1/29/2020 9:20
38,1/29/2020 9:15
38,1/29/2020 9:10
40,1/29/2020 9:05
40,1/29/2020 9:00
42,1/29/2020 8:55
42,1/29/2020 8:50
42,1/29/2020 8:45
44,1/29/2020 8:40
44,1/29/2020 8:35
45,1/29/2020 8:30
45,1/29/2020 8:25
45,1/29/2020 8:20
45,1/29/2020 8:15
45,1/29/2020 8:10
45,1/29/2020 8:05
45,1/29/2020 8:00
44,1/29/2020 7:55
44,1/29/2020 7:50
42,1/29/2020 7:45
42,1/29/2020 7:40
40,1/29/2020 7:35
38,1/29/2020 7:30
35,1/29/2020 7:25
33,1/29/2020 7:20
31,1/29/2020 7:15
29,1/29/2020 7:10
27,1/29/2020 7:05
24,1/29/2020 7:00
22,1/29/2020 6:55
20,1/29/2020 6:50
18,1/29/2020 6:45
17,1/29/2020 6:40
15,1/29/2020 6:35
13,1/29/2020 6:30
13,1/29/2020 6:25
13,1/29/2020 6:20
13,1/29/2020 6:15
13,1/29/2020 6:10
11,1/29/2020 6:05
11,1/29/2020 6:00
11,1/29/2020 5:55
11,1/29/2020 5:50
11,1/29/2020 5:45
11,1/29/2020 5:40
9,1/29/2020 5:35
9,1/29/2020 5:30
9,1/29/2020 5:25
9,1/29/2020 5:20
9,1/29/2020 5:15
9,1/29/2020 5:10
9,1/29/2020 5:05
11,1/29/2020 5:00
11,1/29/2020 4:55
9,1/29/2020 4:50
9,1/29/2020 4:45
9,1/29/2020 4:40
9,1/29/2020 4:35
9,1/29/2020 4:30
11,1/29/2020 4:25
9,1/29/2020 4:20
9,1/29/2020 4:15
11,1/29/2020 4:10
11,1/29/2020 4:05
11,1/29/2020 4:00
9,1/29/2020 3:55
9,1/29/2020 3:50
9,1/29/2020 3:45
11,1/29/2020 3:40
9,1/29/2020 3:35
9,1/29/2020 3:30
9,1/29/2020 3:25
9,1/29/2020 3:20
9,1/29/2020 3:15
8,1/29/2020 3:10
9,1/29/2020 3:05
9,1/29/2020 3:00
9,1/29/2020 2:55
9,1/29/2020 2:50
9,1/29/2020 2:45
9,1/29/2020 2:40
9,1/29/2020 2:34
9,1/29/2020 2:30
9,1/29/2020 2:24
9,1/29/2020 2:20
9,1/29/2020 2:14
9,1/29/2020 2:10
9,1/29/2020 2:04
9,1/29/2020 1:59
8,1/29/2020 1:54
8,1/29/2020 1:49
8,1/29/2020 1:44
8,1/29/2020 1:39
8,1/29/2020 1:34
8,1/29/2020 1:29
8,1/29/2020 1:24
8,1/29/2020 1:19
8,1/29/2020 1:14
6,1/29/2020 1:09
6,1/29/2020 1:04
6,1/29/2020 0:59
8,1/29/2020 0:54
9,1/29/2020 0:49
9,1/29/2020 0:44
9,1/29/2020 0:39
9,1/29/2020 0:34
9,1/29/2020 0:29
9,1/29/2020 0:24
11,1/29/2020 0:19
11,1/29/2020 0:14
11,1/29/2020 0:09
11,1/29/2020 0:04
11,1/28/2020 23:59
11,1/28/2020 23:54
13,1/28/2020 23:49
13,1/28/2020 23:44
13,1/28/2020 23:39
13,1/28/2020 23:34
13,1/28/2020 23:29
13,1/28/2020 23:24
13,1/28/2020 23:19
13,1/28/2020 23:14
13,1/28/2020 23:09
15,1/28/2020 23:04
15,1/28/2020 22:59
15,1/28/2020 22:54
17,1/28/2020 22:49
17,1/28/2020 22:44
17,1/28/2020 22:39
17,1/28/2020 22:34
18,1/28/2020 22:29
18,1/28/2020 22:24
18,1/28/2020 22:19
18,1/28/2020 22:14
18,1/28/2020 22:09
18,1/28/2020 22:04
18,1/28/2020 21:59
18,1/28/2020 21:54
18,1/28/2020 21:49
20,1/28/2020 21:44
22,1/28/2020 21:39
22,1/28/2020 21:34
22,1/28/2020 21:29
22,1/28/2020 21:24
22,1/28/2020 21:19
24,1/28/2020 21:14
26,1/28/2020 21:09
27,1/28/2020 21:04
29,1/28/2020 20:59
31,1/28/2020 20:54
33,1/28/2020 20:49
33,1/28/2020 20:44
35,1/28/2020 20:39
36,1/28/2020 20:34
40,1/28/2020 20:29
42,1/28/2020 20:24
42,1/28/2020 20:19
45,1/28/2020 20:14
47,1/28/2020 20:09
51,1/28/2020 20:04
53,1/28/2020 19:59
54,1/28/2020 19:54
56,1/28/2020 19:49
56,1/28/2020 19:44
58,1/28/2020 19:39
60,1/28/2020 19:34
62,1/28/2020 19:29
63,1/28/2020 19:24
63,1/28/2020 19:19
65,1/28/2020 19:14
65,1/28/2020 19:09
67,1/28/2020 19:04
67,1/28/2020 18:59
67,1/28/2020 18:54
67,1/28/2020 18:49
67,1/28/2020 18:44
67,1/28/2020 18:39
67,1/28/2020 18:34
65,1/28/2020 18:29
63,1/28/2020 18:24
63,1/28/2020 18:19
62,1/28/2020 18:14
62,1/28/2020 18:09
62,1/28/2020 18:04
62,1/28/2020 17:59
60,1/28/2020 17:54
60,1/28/2020 17:49
58,1/28/2020 17:44
58,1/28/2020 17:39
56,1/28/2020 17:34
56,1/28/2020 17:29
54,1/28/2020 17:24
53,1/28/2020 17:19
53,1/28/2020 17:14
51,1/28/2020 17:09
49,1/28/2020 17:04
49,1/28/2020 16:59
47,1/28/2020 16:54
47,1/28/2020 16:49
45,1/28/2020 16:44
45,1/28/2020 16:39
45,1/28/2020 16:34
45,1/28/2020 16:29
45,1/28/2020 16:24
45,1/28/2020 16:19
45,1/28/2020 16:14
44,1/28/2020 16:09
45,1/28/2020 16:04
45,1/28/2020 15:59
45,1/28/2020 15:54
47,1/28/2020 15:49
47,1/28/2020 15:44
45,1/28/2020 15:39
45,1/28/2020 15:34
45,1/28/2020 15:29
45,1/28/2020 15:24
45,1/28/2020 15:19
45,1/28/2020 15:14
45,1/28/2020 15:09
45,1/28/2020 15:04
45,1/28/2020 14:59
45,1/28/2020 14:54
45,1/28/2020 14:49
45,1/28/2020 14:44
44,1/28/2020 14:39
44,1/28/2020 14:34
44,1/28/2020 14:29
44,1/28/2020 14:24
44,1/28/2020 14:19
42,1/28/2020 14:14
42,1/28/2020 14:09
42,1/28/2020 14:04
42,1/28/2020 13:59
42,1/28/2020 13:54
42,1/28/2020 13:49
44,1/28/2020 13:44
44,1/28/2020 13:39
44,1/28/2020 13:34
44,1/28/2020 13:29
44,1/28/2020 13:24
44,1/28/2020 13:19
44,1/28/2020 13:14
45,1/28/2020 13:09
45,1/28/2020 13:04
45,1/28/2020 12:59
45,1/28/2020 12:54
45,1/28/2020 12:49
45,1/28/2020 12:44
45,1/28/2020 12:39
45,1/28/2020 12:34
45,1/28/2020 12:29
45,1/28/2020 12:24
45,1/28/2020 12:19
45,1/28/2020 12:14
45,1/28/2020 12:09
45,1/28/2020 12:04
45,1/28/2020 11:59
45,1/28/2020 11:54
45,1/28/2020 11:49
47,1/28/2020 11:44
47,1/28/2020 11:39
47,1/28/2020 11:34
49,1/28/2020 11:29
49,1/28/2020 11:24
49,1/28/2020 11:19
51,1/28/2020 11:14
51,1/28/2020 11:09
51,1/28/2020 11:04
51,1/28/2020 10:59
53,1/28/2020 10:54
53,1/28/2020 10:49
53,1/28/2020 10:44
53,1/28/2020 10:39
53,1/28/2020 10:34
54,1/28/2020 10:29
54,1/28/2020 10:24
53,1/28/2020 10:19
53,1/28/2020 10:14
53,1/28/2020 10:09
54,1/28/2020 10:04
54,1/28/2020 9:59
54,1/28/2020 9:54
54,1/28/2020 9:49
54,1/28/2020 9:44
54,1/28/2020 9:39
56,1/28/2020 9:34
56,1/28/2020 9:29
56,1/28/2020 9:24
56,1/28/2020 9:19
56,1/28/2020 9:14
58,1/28/2020 9:09
58,1/28/2020 9:04
60,1/28/2020 8:59
60,1/28/2020 8:54
60,1/28/2020 8:49
60,1/28/2020 8:44
60,1/28/2020 8:39
62,1/28/2020 8:34
62,1/28/2020 8:29
60,1/28/2020 8:24
60,1/28/2020 8:19
58,1/28/2020 8:14
58,1/28/2020 8:09
58,1/28/2020 8:04
56,1/28/2020 7:59
56,1/28/2020 7:54
54,1/28/2020 7:49
53,1/28/2020 7:44
51,1/28/2020 7:39
49,1/28/2020 7:34
47,1/28/2020 7:29
44,1/28/2020 7:24
42,1/28/2020 7:19
40,1/28/2020 7:14
38,1/28/2020 7:09
36,1/28/2020 7:04
33,1/28/2020 6:59
31,1/28/2020 6:54
29,1/28/2020 6:49
27,1/28/2020 6:44
24,1/28/2020 6:39
22,1/28/2020 6:34
20,1/28/2020 6:29
20,1/28/2020 6:24
18,1/28/2020 6:19
18,1/28/2020 6:14
18,1/28/2020 6:09
18,1/28/2020 6:04
18,1/28/2020 5:59
17,1/28/2020 5:54
17,1/28/2020 5:49
17,1/28/2020 5:44
17,1/28/2020 5:39
17,1/28/2020 5:34
17,1/28/2020 5:29
17,1/28/2020 5:24
15,1/28/2020 5:19
15,1/28/2020 5:14
17,1/28/2020 5:09
15,1/28/2020 5:04
15,1/28/2020 4:59
15,1/28/2020 4:54
17,1/28/2020 4:49
17,1/28/2020 4:44
17,1/28/2020 4:39
18,1/28/2020 4:34
18,1/28/2020 4:29
18,1/28/2020 4:24
17,1/28/2020 4:19
18,1/28/2020 4:14
18,1/28/2020 4:09
18,1/28/2020 4:04
18,1/28/2020 3:59
18,1/28/2020 3:54
18,1/28/2020 3:49
18,1/28/2020 3:44
18,1/28/2020 3:39
18,1/28/2020 3:34
17,1/28/2020 3:29
18,1/28/2020 3:24
17,1/28/2020 3:19
17,1/28/2020 3:14
17,1/28/2020 3:09
17,1/28/2020 3:04
17,1/28/2020 2:59
17,1/28/2020 2:54
17,1/28/2020 2:49
17,1/28/2020 2:44
17,1/28/2020 2:39
15,1/28/2020 2:34
15,1/28/2020 2:29
15,1/28/2020 2:24
13,1/28/2020 2:19
13,1/28/2020 2:14
13,1/28/2020 2:09
13,1/28/2020 2:04
13,1/28/2020 1:59
13,1/28/2020 1:54
13,1/28/2020 1:49
13,1/28/2020 1:44
15,1/28/2020 1:39
15,1/28/2020 1:34
15,1/28/2020 1:29
15,1/28/2020 1:24
15,1/28/2020 1:19
15,1/28/2020 1:14
13,1/28/2020 1:09
13,1/28/2020 1:04
13,1/28/2020 0:59
13,1/28/2020 0:54
13,1/28/2020 0:49
13,1/28/2020 0:44
13,1/28/2020 0:39
13,1/28/2020 0:34
13,1/28/2020 0:29
13,1/28/2020 0:24
13,1/28/2020 0:19
13,1/28/2020 0:14
13,1/28/2020 0:09
13,1/28/2020 0:04
13,1/27/2020 23:59
15,1/27/2020 23:54
13,1/27/2020 23:49
13,1/27/2020 23:44
